esco_id,esco_label,esco_description,group_code,group_label_en,division_code,division_label_en,section_code,section_label_en,pad_occupations,pad_activities,pad_skills,pad_quotes,occupationUri,occupationLabel,relationType,skillType,skillUri,skillLabel,occupation_uuid,skill_code,esco_num,relevant,top_five
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/23ac233d-84ad-4517-b0f5-8ca19ba2614e,monitor developments in field of expertise,0561328b-875b-4ae2-9ba1-9af9049aef01,23ac233d-84ad-4517-b0f5-8ca19ba2614e,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/305dc408-68a6-4f63-9ee6-d0b26c8abad0,develop performance orientation in public administration,0561328b-875b-4ae2-9ba1-9af9049aef01,305dc408-68a6-4f63-9ee6-d0b26c8abad0,001,False,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/31599ac3-e03c-42f8-8f08-b549af8234f2,draft procurement technical specifications,0561328b-875b-4ae2-9ba1-9af9049aef01,31599ac3-e03c-42f8-8f08-b549af8234f2,001,True,True
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,knowledge,http://data.europa.eu/esco/skill/3bc08c26-2f98-4730-bbb6-ec4a8566e3cf,procurement lifecycle,0561328b-875b-4ae2-9ba1-9af9049aef01,3bc08c26-2f98-4730-bbb6-ec4a8566e3cf,001,True,True
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/3cd35f5d-ce6d-4f14-9a09-53d7a28d834c,maintain relationship with suppliers,0561328b-875b-4ae2-9ba1-9af9049aef01,3cd35f5d-ce6d-4f14-9a09-53d7a28d834c,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/5592ab32-4e7a-4cda-8e64-ca36d5de8a10,adapt to changing situations,0561328b-875b-4ae2-9ba1-9af9049aef01,5592ab32-4e7a-4cda-8e64-ca36d5de8a10,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/6962058d-9808-4820-a6bc-d7cabce60cde,implement sustainable procurement,0561328b-875b-4ae2-9ba1-9af9049aef01,6962058d-9808-4820-a6bc-d7cabce60cde,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/6c97d04d-7239-4dc7-90ef-3e812ba2b124,perform procurement market analysis,0561328b-875b-4ae2-9ba1-9af9049aef01,6c97d04d-7239-4dc7-90ef-3e812ba2b124,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/6dd4ce8c-1813-429d-9f06-3382c4833ca3,assess procurement needs,0561328b-875b-4ae2-9ba1-9af9049aef01,6dd4ce8c-1813-429d-9f06-3382c4833ca3,001,True,False
0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,"Procurement category specialists are experts in specific markets and contract types and provide advanced knowledge of a particular category of supplies, services or works. They help internal or external clients to increase value for money and end users' satisfaction through their advanced knowledge of the suppliers and their offering.",702.0,70.2 Business and other management consultancy activities,70.0,70 Activities of head offices and management consultancy,N,"N PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","""procurement specialist""","""Manage procurement processes for project subcomponents in accordance with World Bank procurement regulations and support selection of eligible solar entrepreneurs.""","""public procurement regulations"", ""tender preparation and evaluation"", ""contract management"", ""procurement planning"", ""eligibility assessment""","IV. PROJECT APPRAISAL SUMMARY: ""Procurement under Subcomponents 1A, 1B, 1C, and 1D will be carried out in accordance with the World Bank procedures: the World Bank Procurement Regulations for IPF Borrowers (July 2016, revised in November 2017 and August 2018); 'Guidelines on Preventing and Combating Fraud and Corruption in Projects Financed by IBRD Loans and IDA Credits and Grants', dated October 15, 2006, and revised in January  2011  and  July  2016;  and  other  provisions  stipulated  in  the  Financing  Agreements.  Solar entrepreneurs will be selected following a set of eligibility criteria stated in the POM to benefit from Subcomponents 1C and 1D.""",http://data.europa.eu/esco/occupation/0561328b-875b-4ae2-9ba1-9af9049aef01,procurement category specialist,essential,skill/competence,http://data.europa.eu/esco/skill/92721092-fe7c-4689-96bd-4f02385bc0e7,manage contracts,0561328b-875b-4ae2-9ba1-9af9049aef01,92721092-fe7c-4689-96bd-4f02385bc0e7,001,True,True
